src,dst,relation
disease::BENH494,text::Béo phì nhẹ không đặc hiệu vừa,has_name
disease::BENH494,symptom::tăng cân,has_symptom
disease::BENH494,symptom::thừa mỡ,has_symptom
disease::BENH494,symptom::khó thở khi vận động,has_symptom
disease::BENH495,text::Béo phì không đặc hiệu mạn,has_name
disease::BENH495,symptom::tăng cân,has_symptom
disease::BENH495,symptom::thừa mỡ,has_symptom
disease::BENH495,symptom::khó thở khi vận động,has_symptom
disease::BENH496,text::COVID-19 nặng không đặc hiệu cấp không đặc hiệu,has_name
disease::BENH496,symptom::sốt,has_symptom
disease::BENH496,symptom::ho,has_symptom
disease::BENH496,symptom::đau họng,has_symptom
disease::BENH496,symptom::mất mùi vị,has_symptom
disease::BENH497,text::Đau đầu căng thẳng không đặc hiệu chưa rõ nguyên nhân vừa,has_name
disease::BENH497,symptom::đau đầu,has_symptom
disease::BENH497,symptom::căng cổ,has_symptom
disease::BENH497,symptom::mệt,has_symptom
disease::BENH497,symptom::khó tập trung,has_symptom
disease::BENH498,text::Đái máu cấp chưa rõ nguyên nhân chưa rõ nguyên nhân,has_name
disease::BENH498,symptom::nước tiểu đỏ,has_symptom
disease::BENH498,symptom::đau bụng dưới,has_symptom
disease::BENH498,symptom::tiểu buốt,has_symptom
disease::BENH499,text::Viêm tai ngoài nặng nhẹ cấp,has_name
disease::BENH499,symptom::đau tai,has_symptom
disease::BENH499,symptom::ngứa tai,has_symptom
disease::BENH499,symptom::chảy dịch,has_symptom
disease::BENH500,text::Khàn tiếng vừa nặng chưa rõ nguyên nhân không đặc hiệu,has_name
disease::BENH500,symptom::nói khó,has_symptom
disease::BENH500,symptom::giọng khàn,has_symptom
disease::BENH500,symptom::đau họng,has_symptom
drug::T001,drug::T031,co_drug
drug::T001,drug::T061,co_drug
drug::T001,drug::T091,co_drug
drug::T031,drug::T061,co_drug
drug::T031,drug::T091,co_drug
drug::T031,drug::T121,co_drug
drug::T061,drug::T091,co_drug
drug::T061,drug::T121,co_drug
drug::T061,drug::T151,co_drug
drug::T091,drug::T121,co_drug
drug::T091,drug::T151,co_drug
drug::T091,drug::T181,co_drug
drug::T121,drug::T151,co_drug
drug::T121,drug::T181,co_drug
drug::T121,drug::T211,co_drug
drug::T151,drug::T181,co_drug
drug::T151,drug::T211,co_drug
drug::T151,drug::T241,co_drug
drug::T181,drug::T211,co_drug
drug::T181,drug::T241,co_drug
drug::T181,drug::T271,co_drug
drug::T211,drug::T241,co_drug
drug::T211,drug::T271,co_drug
drug::T241,drug::T271,co_drug
drug::T002,drug::T003,co_drug
drug::T002,drug::T004,co_drug
drug::T002,drug::T025,co_drug
drug::T003,drug::T004,co_drug
drug::T003,drug::T025,co_drug
drug::T003,drug::T026,co_drug
drug::T004,drug::T025,co_drug
drug::T004,drug::T026,co_drug
drug::T004,drug::T032,co_drug
drug::T025,drug::T026,co_drug
drug::T025,drug::T032,co_drug
drug::T025,drug::T033,co_drug
drug::T026,drug::T032,co_drug
drug::T026,drug::T033,co_drug
drug::T026,drug::T034,co_drug
drug::T032,drug::T033,co_drug
drug::T032,drug::T034,co_drug
drug::T032,drug::T055,co_drug
drug::T033,drug::T034,co_drug
drug::T033,drug::T055,co_drug
drug::T033,drug::T056,co_drug
drug::T034,drug::T055,co_drug
drug::T034,drug::T056,co_drug
drug::T034,drug::T062,co_drug
drug::T055,drug::T056,co_drug
drug::T055,drug::T062,co_drug
drug::T055,drug::T063,co_drug
drug::T056,drug::T062,co_drug
drug::T056,drug::T063,co_drug
drug::T056,drug::T064,co_drug
drug::T062,drug::T063,co_drug
drug::T062,drug::T064,co_drug
drug::T062,drug::T085,co_drug
drug::T063,drug::T064,co_drug
drug::T063,drug::T085,co_drug
drug::T063,drug::T086,co_drug
drug::T064,drug::T085,co_drug
drug::T064,drug::T086,co_drug
drug::T064,drug::T092,co_drug
drug::T085,drug::T086,co_drug
drug::T085,drug::T092,co_drug
drug::T085,drug::T093,co_drug
drug::T086,drug::T092,co_drug
drug::T086,drug::T093,co_drug
drug::T086,drug::T094,co_drug
drug::T092,drug::T093,co_drug
drug::T092,drug::T094,co_drug
drug::T092,drug::T115,co_drug
drug::T093,drug::T094,co_drug
drug::T093,drug::T115,co_drug
drug::T093,drug::T116,co_drug
drug::T094,drug::T115,co_drug
drug::T094,drug::T116,co_drug
drug::T094,drug::T122,co_drug
drug::T115,drug::T116,co_drug
drug::T115,drug::T122,co_drug
drug::T115,drug::T123,co_drug
drug::T116,drug::T122,co_drug
drug::T116,drug::T123,co_drug
drug::T116,drug::T124,co_drug
drug::T122,drug::T123,co_drug
drug::T122,drug::T124,co_drug
drug::T122,drug::T145,co_drug
drug::T123,drug::T124,co_drug
drug::T123,drug::T145,co_drug
drug::T123,drug::T146,co_drug
drug::T124,drug::T145,co_drug
drug::T124,drug::T146,co_drug
drug::T124,drug::T152,co_drug
drug::T145,drug::T146,co_drug
drug::T145,drug::T152,co_drug
drug::T145,drug::T153,co_drug
drug::T146,drug::T152,co_drug
drug::T146,drug::T153,co_drug
drug::T146,drug::T154,co_drug
drug::T152,drug::T153,co_drug
drug::T152,drug::T154,co_drug
drug::T152,drug::T175,co_drug
drug::T153,drug::T154,co_drug
drug::T153,drug::T175,co_drug
drug::T153,drug::T176,co_drug
drug::T154,drug::T175,co_drug
drug::T154,drug::T176,co_drug
drug::T154,drug::T182,co_drug
drug::T175,drug::T176,co_drug
drug::T175,drug::T182,co_drug
drug::T175,drug::T183,co_drug
drug::T176,drug::T182,co_drug
drug::T176,drug::T183,co_drug
drug::T176,drug::T184,co_drug
drug::T182,drug::T183,co_drug
drug::T182,drug::T184,co_drug
drug::T182,drug::T205,co_drug
drug::T183,drug::T184,co_drug
drug::T183,drug::T205,co_drug
drug::T183,drug::T206,co_drug
drug::T184,drug::T205,co_drug
drug::T184,drug::T206,co_drug
drug::T184,drug::T212,co_drug
drug::T205,drug::T206,co_drug
drug::T205,drug::T212,co_drug
drug::T205,drug::T213,co_drug
drug::T206,drug::T212,co_drug
drug::T206,drug::T213,co_drug
drug::T206,drug::T214,co_drug
drug::T212,drug::T213,co_drug
drug::T212,drug::T214,co_drug
drug::T212,drug::T235,co_drug
drug::T213,drug::T214,co_drug
drug::T213,drug::T235,co_drug
drug::T213,drug::T236,co_drug
drug::T214,drug::T235,co_drug
drug::T214,drug::T236,co_drug
drug::T214,drug::T242,co_drug
drug::T235,drug::T236,co_drug
drug::T235,drug::T242,co_drug
drug::T235,drug::T243,co_drug
drug::T236,drug::T242,co_drug
drug::T236,drug::T243,co_drug
drug::T236,drug::T244,co_drug
drug::T242,drug::T243,co_drug
drug::T242,drug::T244,co_drug
drug::T242,drug::T265,co_drug
drug::T243,drug::T244,co_drug
drug::T243,drug::T265,co_drug
drug::T243,drug::T266,co_drug
drug::T244,drug::T265,co_drug
drug::T244,drug::T266,co_drug
drug::T244,drug::T272,co_drug
drug::T265,drug::T266,co_drug
drug::T265,drug::T272,co_drug
drug::T265,drug::T273,co_drug
drug::T266,drug::T272,co_drug
drug::T266,drug::T273,co_drug
drug::T266,drug::T274,co_drug
drug::T272,drug::T273,co_drug
drug::T272,drug::T274,co_drug
drug::T272,drug::T295,co_drug
drug::T273,drug::T274,co_drug
drug::T273,drug::T295,co_drug
drug::T273,drug::T296,co_drug
drug::T274,drug::T295,co_drug
drug::T274,drug::T296,co_drug
drug::T295,drug::T296,co_drug
drug::T005,drug::T006,co_drug
drug::T005,drug::T027,co_drug
drug::T005,drug::T035,co_drug
drug::T006,drug::T027,co_drug
drug::T006,drug::T035,co_drug
drug::T006,drug::T036,co_drug
drug::T027,drug::T035,co_drug
drug::T027,drug::T036,co_drug
drug::T027,drug::T057,co_drug
drug::T035,drug::T036,co_drug
drug::T035,drug::T057,co_drug
drug::T035,drug::T065,co_drug
drug::T036,drug::T057,co_drug
drug::T036,drug::T065,co_drug
drug::T036,drug::T066,co_drug
drug::T057,drug::T065,co_drug
drug::T057,drug::T066,co_drug
drug::T057,drug::T087,co_drug
drug::T065,drug::T066,co_drug
drug::T065,drug::T087,co_drug
drug::T065,drug::T095,co_drug
drug::T066,drug::T087,co_drug
drug::T066,drug::T095,co_drug
drug::T066,drug::T096,co_drug
drug::T087,drug::T095,co_drug
drug::T087,drug::T096,co_drug
drug::T087,drug::T117,co_drug
drug::T095,drug::T096,co_drug
drug::T095,drug::T117,co_drug
drug::T095,drug::T125,co_drug
drug::T096,drug::T117,co_drug
drug::T096,drug::T125,co_drug
drug::T096,drug::T126,co_drug
drug::T117,drug::T125,co_drug
drug::T117,drug::T126,co_drug
drug::T117,drug::T147,co_drug
drug::T125,drug::T126,co_drug
drug::T125,drug::T147,co_drug
drug::T125,drug::T155,co_drug
drug::T126,drug::T147,co_drug
drug::T126,drug::T155,co_drug
drug::T126,drug::T156,co_drug
drug::T147,drug::T155,co_drug
drug::T147,drug::T156,co_drug
drug::T147,drug::T177,co_drug
drug::T155,drug::T156,co_drug
drug::T155,drug::T177,co_drug
drug::T155,drug::T185,co_drug
drug::T156,drug::T177,co_drug
drug::T156,drug::T185,co_drug
drug::T156,drug::T186,co_drug
drug::T177,drug::T185,co_drug
drug::T177,drug::T186,co_drug
drug::T177,drug::T207,co_drug
drug::T185,drug::T186,co_drug
drug::T185,drug::T207,co_drug
drug::T185,drug::T215,co_drug
drug::T186,drug::T207,co_drug
drug::T186,drug::T215,co_drug
drug::T186,drug::T216,co_drug
drug::T207,drug::T215,co_drug
drug::T207,drug::T216,co_drug
drug::T207,drug::T237,co_drug
drug::T215,drug::T216,co_drug
drug::T215,drug::T237,co_drug
drug::T215,drug::T245,co_drug
drug::T216,drug::T237,co_drug
drug::T216,drug::T245,co_drug
drug::T216,drug::T246,co_drug
drug::T237,drug::T245,co_drug
drug::T237,drug::T246,co_drug
drug::T237,drug::T267,co_drug
drug::T245,drug::T246,co_drug
drug::T245,drug::T267,co_drug
drug::T245,drug::T275,co_drug
drug::T246,drug::T267,co_drug
drug::T246,drug::T275,co_drug
drug::T246,drug::T276,co_drug
drug::T267,drug::T275,co_drug
drug::T267,drug::T276,co_drug
drug::T267,drug::T297,co_drug
drug::T275,drug::T276,co_drug
drug::T275,drug::T297,co_drug
drug::T276,drug::T297,co_drug
drug::T007,drug::T008,co_drug
drug::T007,drug::T022,co_drug
drug::T007,drug::T028,co_drug
drug::T008,drug::T022,co_drug
drug::T008,drug::T028,co_drug
drug::T008,drug::T037,co_drug
drug::T022,drug::T028,co_drug
drug::T022,drug::T037,co_drug
drug::T022,drug::T038,co_drug
drug::T028,drug::T037,co_drug
drug::T028,drug::T038,co_drug
drug::T028,drug::T052,co_drug
drug::T037,drug::T038,co_drug
drug::T037,drug::T052,co_drug
drug::T037,drug::T058,co_drug
drug::T038,drug::T052,co_drug
drug::T038,drug::T058,co_drug
drug::T038,drug::T067,co_drug
drug::T052,drug::T058,co_drug
drug::T052,drug::T067,co_drug
drug::T052,drug::T068,co_drug
drug::T058,drug::T067,co_drug
drug::T058,drug::T068,co_drug
drug::T058,drug::T082,co_drug
drug::T067,drug::T068,co_drug
drug::T067,drug::T082,co_drug
drug::T067,drug::T088,co_drug
drug::T068,drug::T082,co_drug
drug::T068,drug::T088,co_drug
drug::T068,drug::T097,co_drug
drug::T082,drug::T088,co_drug
drug::T082,drug::T097,co_drug
drug::T082,drug::T098,co_drug
drug::T088,drug::T097,co_drug
drug::T088,drug::T098,co_drug
drug::T088,drug::T112,co_drug
drug::T097,drug::T098,co_drug
drug::T097,drug::T112,co_drug
drug::T097,drug::T118,co_drug
drug::T098,drug::T112,co_drug
drug::T098,drug::T118,co_drug
drug::T098,drug::T127,co_drug
drug::T112,drug::T118,co_drug
drug::T112,drug::T127,co_drug
drug::T112,drug::T128,co_drug
drug::T118,drug::T127,co_drug
drug::T118,drug::T128,co_drug
drug::T118,drug::T142,co_drug
drug::T127,drug::T128,co_drug
drug::T127,drug::T142,co_drug
drug::T127,drug::T148,co_drug
drug::T128,drug::T142,co_drug
drug::T128,drug::T148,co_drug
drug::T128,drug::T157,co_drug
drug::T142,drug::T148,co_drug
drug::T142,drug::T157,co_drug
drug::T142,drug::T158,co_drug
drug::T148,drug::T157,co_drug
drug::T148,drug::T158,co_drug
drug::T148,drug::T172,co_drug
drug::T157,drug::T158,co_drug
drug::T157,drug::T172,co_drug
drug::T157,drug::T178,co_drug
drug::T158,drug::T172,co_drug
drug::T158,drug::T178,co_drug
drug::T158,drug::T187,co_drug
drug::T172,drug::T178,co_drug
drug::T172,drug::T187,co_drug
drug::T172,drug::T188,co_drug
drug::T178,drug::T187,co_drug
drug::T178,drug::T188,co_drug
drug::T178,drug::T202,co_drug
drug::T187,drug::T188,co_drug
drug::T187,drug::T202,co_drug
drug::T187,drug::T208,co_drug
drug::T188,drug::T202,co_drug
drug::T188,drug::T208,co_drug
drug::T188,drug::T217,co_drug
drug::T202,drug::T208,co_drug
drug::T202,drug::T217,co_drug
drug::T202,drug::T218,co_drug
drug::T208,drug::T217,co_drug
drug::T208,drug::T218,co_drug
drug::T208,drug::T232,co_drug
drug::T217,drug::T218,co_drug
drug::T217,drug::T232,co_drug
drug::T217,drug::T238,co_drug
drug::T218,drug::T232,co_drug
drug::T218,drug::T238,co_drug
drug::T218,drug::T247,co_drug
drug::T232,drug::T238,co_drug
drug::T232,drug::T247,co_drug
drug::T232,drug::T248,co_drug
drug::T238,drug::T247,co_drug
drug::T238,drug::T248,co_drug
drug::T238,drug::T262,co_drug
drug::T247,drug::T248,co_drug
drug::T247,drug::T262,co_drug
drug::T247,drug::T268,co_drug
drug::T248,drug::T262,co_drug
drug::T248,drug::T268,co_drug
drug::T248,drug::T277,co_drug
drug::T262,drug::T268,co_drug
drug::T262,drug::T277,co_drug
drug::T262,drug::T278,co_drug
drug::T268,drug::T277,co_drug
drug::T268,drug::T278,co_drug
drug::T268,drug::T292,co_drug
drug::T277,drug::T278,co_drug
drug::T277,drug::T292,co_drug
drug::T277,drug::T298,co_drug
drug::T278,drug::T292,co_drug
drug::T278,drug::T298,co_drug
drug::T292,drug::T298,co_drug
drug::T009,drug::T010,co_drug
drug::T009,drug::T024,co_drug
drug::T009,drug::T039,co_drug
drug::T010,drug::T024,co_drug
drug::T010,drug::T039,co_drug
drug::T010,drug::T040,co_drug
drug::T024,drug::T039,co_drug
drug::T024,drug::T040,co_drug
drug::T024,drug::T054,co_drug
drug::T039,drug::T040,co_drug
drug::T039,drug::T054,co_drug
drug::T039,drug::T069,co_drug
drug::T040,drug::T054,co_drug
drug::T040,drug::T069,co_drug
drug::T040,drug::T070,co_drug
drug::T054,drug::T069,co_drug
drug::T054,drug::T070,co_drug
drug::T054,drug::T084,co_drug
drug::T069,drug::T070,co_drug
drug::T069,drug::T084,co_drug
drug::T069,drug::T099,co_drug
drug::T070,drug::T084,co_drug
drug::T070,drug::T099,co_drug
drug::T070,drug::T100,co_drug
drug::T084,drug::T099,co_drug
drug::T084,drug::T100,co_drug
drug::T084,drug::T114,co_drug
drug::T099,drug::T100,co_drug
drug::T099,drug::T114,co_drug
drug::T099,drug::T129,co_drug
drug::T100,drug::T114,co_drug
drug::T100,drug::T129,co_drug
drug::T100,drug::T130,co_drug
drug::T114,drug::T129,co_drug
drug::T114,drug::T130,co_drug
drug::T114,drug::T144,co_drug
drug::T129,drug::T130,co_drug
drug::T129,drug::T144,co_drug
drug::T129,drug::T159,co_drug
drug::T130,drug::T144,co_drug
drug::T130,drug::T159,co_drug
drug::T130,drug::T160,co_drug
drug::T144,drug::T159,co_drug
drug::T144,drug::T160,co_drug
drug::T144,drug::T174,co_drug
drug::T159,drug::T160,co_drug
drug::T159,drug::T174,co_drug
drug::T159,drug::T189,co_drug
drug::T160,drug::T174,co_drug
drug::T160,drug::T189,co_drug
drug::T160,drug::T190,co_drug
drug::T174,drug::T189,co_drug
drug::T174,drug::T190,co_drug
drug::T174,drug::T204,co_drug
drug::T189,drug::T190,co_drug
drug::T189,drug::T204,co_drug
drug::T189,drug::T219,co_drug
drug::T190,drug::T204,co_drug
drug::T190,drug::T219,co_drug
drug::T190,drug::T220,co_drug
drug::T204,drug::T219,co_drug
drug::T204,drug::T220,co_drug
drug::T204,drug::T234,co_drug
drug::T219,drug::T220,co_drug
drug::T219,drug::T234,co_drug
drug::T219,drug::T249,co_drug
drug::T220,drug::T234,co_drug
drug::T220,drug::T249,co_drug
drug::T220,drug::T250,co_drug
drug::T234,drug::T249,co_drug
drug::T234,drug::T250,co_drug
drug::T234,drug::T264,co_drug
drug::T249,drug::T250,co_drug
drug::T249,drug::T264,co_drug
drug::T249,drug::T279,co_drug
drug::T250,drug::T264,co_drug
drug::T250,drug::T279,co_drug
drug::T250,drug::T280,co_drug
drug::T264,drug::T279,co_drug
drug::T264,drug::T280,co_drug
drug::T264,drug::T294,co_drug
drug::T279,drug::T280,co_drug
drug::T279,drug::T294,co_drug
drug::T280,drug::T294,co_drug
drug::T011,drug::T012,co_drug
drug::T011,drug::T023,co_drug
drug::T011,drug::T041,co_drug
drug::T012,drug::T023,co_drug
drug::T012,drug::T041,co_drug
drug::T012,drug::T042,co_drug
drug::T023,drug::T041,co_drug
drug::T023,drug::T042,co_drug
drug::T023,drug::T053,co_drug
drug::T041,drug::T042,co_drug
drug::T041,drug::T053,co_drug
drug::T041,drug::T071,co_drug
drug::T042,drug::T053,co_drug
drug::T042,drug::T071,co_drug
drug::T042,drug::T072,co_drug
drug::T053,drug::T071,co_drug
drug::T053,drug::T072,co_drug
drug::T053,drug::T083,co_drug
drug::T071,drug::T072,co_drug
drug::T071,drug::T083,co_drug
drug::T071,drug::T101,co_drug
drug::T072,drug::T083,co_drug
drug::T072,drug::T101,co_drug
drug::T072,drug::T102,co_drug
drug::T083,drug::T101,co_drug
drug::T083,drug::T102,co_drug
drug::T083,drug::T113,co_drug
drug::T101,drug::T102,co_drug
drug::T101,drug::T113,co_drug
drug::T101,drug::T131,co_drug
drug::T102,drug::T113,co_drug
drug::T102,drug::T131,co_drug
drug::T102,drug::T132,co_drug
drug::T113,drug::T131,co_drug
drug::T113,drug::T132,co_drug
drug::T113,drug::T143,co_drug
drug::T131,drug::T132,co_drug
drug::T131,drug::T143,co_drug
drug::T131,drug::T161,co_drug
drug::T132,drug::T143,co_drug
drug::T132,drug::T161,co_drug
drug::T132,drug::T162,co_drug
drug::T143,drug::T161,co_drug
drug::T143,drug::T162,co_drug
drug::T143,drug::T173,co_drug
drug::T161,drug::T162,co_drug
drug::T161,drug::T173,co_drug
drug::T161,drug::T191,co_drug
drug::T162,drug::T173,co_drug
drug::T162,drug::T191,co_drug
drug::T162,drug::T192,co_drug
drug::T173,drug::T191,co_drug
drug::T173,drug::T192,co_drug
drug::T173,drug::T203,co_drug
drug::T191,drug::T192,co_drug
drug::T191,drug::T203,co_drug
drug::T191,drug::T221,co_drug
drug::T192,drug::T203,co_drug
drug::T192,drug::T221,co_drug
drug::T192,drug::T222,co_drug
drug::T203,drug::T221,co_drug
drug::T203,drug::T222,co_drug
drug::T203,drug::T233,co_drug
drug::T221,drug::T222,co_drug
drug::T221,drug::T233,co_drug
drug::T221,drug::T251,co_drug
drug::T222,drug::T233,co_drug
drug::T222,drug::T251,co_drug
drug::T222,drug::T252,co_drug
drug::T233,drug::T251,co_drug
drug::T233,drug::T252,co_drug
drug::T233,drug::T263,co_drug
drug::T251,drug::T252,co_drug
drug::T251,drug::T263,co_drug
drug::T251,drug::T281,co_drug
drug::T252,drug::T263,co_drug
drug::T252,drug::T281,co_drug
drug::T252,drug::T282,co_drug
drug::T263,drug::T281,co_drug
drug::T263,drug::T282,co_drug
drug::T263,drug::T293,co_drug
drug::T281,drug::T282,co_drug
drug::T281,drug::T293,co_drug
drug::T282,drug::T293,co_drug
drug::T013,drug::T014,co_drug
drug::T013,drug::T030,co_drug
drug::T013,drug::T043,co_drug
drug::T014,drug::T030,co_drug
drug::T014,drug::T043,co_drug
drug::T014,drug::T044,co_drug
drug::T030,drug::T043,co_drug
drug::T030,drug::T044,co_drug
drug::T030,drug::T060,co_drug
drug::T043,drug::T044,co_drug
drug::T043,drug::T060,co_drug
drug::T043,drug::T073,co_drug
drug::T044,drug::T060,co_drug
drug::T044,drug::T073,co_drug
drug::T044,drug::T074,co_drug
drug::T060,drug::T073,co_drug
drug::T060,drug::T074,co_drug
drug::T060,drug::T090,co_drug
drug::T073,drug::T074,co_drug
drug::T073,drug::T090,co_drug
drug::T073,drug::T103,co_drug
drug::T074,drug::T090,co_drug
drug::T074,drug::T103,co_drug
drug::T074,drug::T104,co_drug
drug::T090,drug::T103,co_drug
drug::T090,drug::T104,co_drug
drug::T090,drug::T120,co_drug
drug::T103,drug::T104,co_drug
drug::T103,drug::T120,co_drug
drug::T103,drug::T133,co_drug
drug::T104,drug::T120,co_drug
drug::T104,drug::T133,co_drug
drug::T104,drug::T134,co_drug
drug::T120,drug::T133,co_drug
drug::T120,drug::T134,co_drug
drug::T120,drug::T150,co_drug
drug::T133,drug::T134,co_drug
drug::T133,drug::T150,co_drug
drug::T133,drug::T163,co_drug
drug::T134,drug::T150,co_drug
drug::T134,drug::T163,co_drug
drug::T134,drug::T164,co_drug
drug::T150,drug::T163,co_drug
drug::T150,drug::T164,co_drug
drug::T150,drug::T180,co_drug
drug::T163,drug::T164,co_drug
drug::T163,drug::T180,co_drug
drug::T163,drug::T193,co_drug
drug::T164,drug::T180,co_drug
drug::T164,drug::T193,co_drug
drug::T164,drug::T194,co_drug
drug::T180,drug::T193,co_drug
drug::T180,drug::T194,co_drug
drug::T180,drug::T210,co_drug
drug::T193,drug::T194,co_drug
drug::T193,drug::T210,co_drug
drug::T193,drug::T223,co_drug
drug::T194,drug::T210,co_drug
drug::T194,drug::T223,co_drug
drug::T194,drug::T224,co_drug
drug::T210,drug::T223,co_drug
drug::T210,drug::T224,co_drug
drug::T210,drug::T240,co_drug
drug::T223,drug::T224,co_drug
drug::T223,drug::T240,co_drug
drug::T223,drug::T253,co_drug
drug::T224,drug::T240,co_drug
drug::T224,drug::T253,co_drug
drug::T224,drug::T254,co_drug
drug::T240,drug::T253,co_drug
drug::T240,drug::T254,co_drug
drug::T240,drug::T270,co_drug
drug::T253,drug::T254,co_drug
drug::T253,drug::T270,co_drug
drug::T253,drug::T283,co_drug
drug::T254,drug::T270,co_drug
drug::T254,drug::T283,co_drug
drug::T254,drug::T284,co_drug
drug::T270,drug::T283,co_drug
drug::T270,drug::T284,co_drug
drug::T270,drug::T300,co_drug
drug::T283,drug::T284,co_drug
drug::T283,drug::T300,co_drug
drug::T284,drug::T300,co_drug
drug::T015,drug::T016,co_drug
drug::T015,drug::T017,co_drug
drug::T015,drug::T021,co_drug
drug::T016,drug::T017,co_drug
drug::T016,drug::T021,co_drug
drug::T016,drug::T029,co_drug
drug::T017,drug::T021,co_drug
drug::T017,drug::T029,co_drug
drug::T017,drug::T045,co_drug
drug::T021,drug::T029,co_drug
drug::T021,drug::T045,co_drug
drug::T021,drug::T046,co_drug
drug::T029,drug::T045,co_drug
drug::T029,drug::T046,co_drug
drug::T029,drug::T047,co_drug
drug::T045,drug::T046,co_drug
drug::T045,drug::T047,co_drug
drug::T045,drug::T051,co_drug
drug::T046,drug::T047,co_drug
drug::T046,drug::T051,co_drug
drug::T046,drug::T059,co_drug
drug::T047,drug::T051,co_drug
drug::T047,drug::T059,co_drug
drug::T047,drug::T075,co_drug
drug::T051,drug::T059,co_drug
drug::T051,drug::T075,co_drug
drug::T051,drug::T076,co_drug
drug::T059,drug::T075,co_drug
drug::T059,drug::T076,co_drug
drug::T059,drug::T077,co_drug
drug::T075,drug::T076,co_drug
drug::T075,drug::T077,co_drug
drug::T075,drug::T081,co_drug
drug::T076,drug::T077,co_drug
drug::T076,drug::T081,co_drug
drug::T076,drug::T089,co_drug
drug::T077,drug::T081,co_drug
drug::T077,drug::T089,co_drug
drug::T077,drug::T105,co_drug
drug::T081,drug::T089,co_drug
drug::T081,drug::T105,co_drug
drug::T081,drug::T106,co_drug
drug::T089,drug::T105,co_drug
drug::T089,drug::T106,co_drug
drug::T089,drug::T107,co_drug
drug::T105,drug::T106,co_drug
drug::T105,drug::T107,co_drug
drug::T105,drug::T111,co_drug
drug::T106,drug::T107,co_drug
drug::T106,drug::T111,co_drug
drug::T106,drug::T119,co_drug
drug::T107,drug::T111,co_drug
drug::T107,drug::T119,co_drug
drug::T107,drug::T135,co_drug
drug::T111,drug::T119,co_drug
drug::T111,drug::T135,co_drug
drug::T111,drug::T136,co_drug
drug::T119,drug::T135,co_drug
drug::T119,drug::T136,co_drug
drug::T119,drug::T137,co_drug
drug::T135,drug::T136,co_drug
drug::T135,drug::T137,co_drug
drug::T135,drug::T141,co_drug
drug::T136,drug::T137,co_drug
drug::T136,drug::T141,co_drug
drug::T136,drug::T149,co_drug
drug::T137,drug::T141,co_drug
drug::T137,drug::T149,co_drug
drug::T137,drug::T165,co_drug
drug::T141,drug::T149,co_drug
drug::T141,drug::T165,co_drug
drug::T141,drug::T166,co_drug
drug::T149,drug::T165,co_drug
drug::T149,drug::T166,co_drug
drug::T149,drug::T167,co_drug
drug::T165,drug::T166,co_drug
drug::T165,drug::T167,co_drug
drug::T165,drug::T171,co_drug
drug::T166,drug::T167,co_drug
drug::T166,drug::T171,co_drug
drug::T166,drug::T179,co_drug
drug::T167,drug::T171,co_drug
drug::T167,drug::T179,co_drug
drug::T167,drug::T195,co_drug
drug::T171,drug::T179,co_drug
drug::T171,drug::T195,co_drug
drug::T171,drug::T196,co_drug
drug::T179,drug::T195,co_drug
drug::T179,drug::T196,co_drug
drug::T179,drug::T197,co_drug
drug::T195,drug::T196,co_drug
drug::T195,drug::T197,co_drug
drug::T195,drug::T201,co_drug
drug::T196,drug::T197,co_drug
drug::T196,drug::T201,co_drug
drug::T196,drug::T209,co_drug
drug::T197,drug::T201,co_drug
drug::T197,drug::T209,co_drug
drug::T197,drug::T225,co_drug
drug::T201,drug::T209,co_drug
drug::T201,drug::T225,co_drug
drug::T201,drug::T226,co_drug
drug::T209,drug::T225,co_drug
drug::T209,drug::T226,co_drug
drug::T209,drug::T227,co_drug
drug::T225,drug::T226,co_drug
drug::T225,drug::T227,co_drug
drug::T225,drug::T231,co_drug
drug::T226,drug::T227,co_drug
drug::T226,drug::T231,co_drug
drug::T226,drug::T239,co_drug
drug::T227,drug::T231,co_drug
drug::T227,drug::T239,co_drug
drug::T227,drug::T255,co_drug
drug::T231,drug::T239,co_drug
drug::T231,drug::T255,co_drug
drug::T231,drug::T256,co_drug
drug::T239,drug::T255,co_drug
drug::T239,drug::T256,co_drug
drug::T239,drug::T257,co_drug
drug::T255,drug::T256,co_drug
drug::T255,drug::T257,co_drug
drug::T255,drug::T261,co_drug
drug::T256,drug::T257,co_drug
drug::T256,drug::T261,co_drug
drug::T256,drug::T269,co_drug
drug::T257,drug::T261,co_drug
drug::T257,drug::T269,co_drug
drug::T257,drug::T285,co_drug
drug::T261,drug::T269,co_drug
drug::T261,drug::T285,co_drug
drug::T261,drug::T286,co_drug
drug::T269,drug::T285,co_drug
drug::T269,drug::T286,co_drug
drug::T269,drug::T287,co_drug
drug::T285,drug::T286,co_drug
drug::T285,drug::T287,co_drug
drug::T285,drug::T291,co_drug
drug::T286,drug::T287,co_drug
drug::T286,drug::T291,co_drug
drug::T286,drug::T299,co_drug
drug::T287,drug::T291,co_drug
drug::T287,drug::T299,co_drug
drug::T291,drug::T299,co_drug
drug::T018,drug::T048,co_drug
drug::T018,drug::T078,co_drug
drug::T018,drug::T108,co_drug
drug::T048,drug::T078,co_drug
drug::T048,drug::T108,co_drug
drug::T048,drug::T138,co_drug
drug::T078,drug::T108,co_drug
drug::T078,drug::T138,co_drug
drug::T078,drug::T168,co_drug
drug::T108,drug::T138,co_drug
